Timestamp,Identifier,PupilPositionX,PupilPositionY,PupilPositionZ,UnityWorldPositionX,UnityWorldPositionY,UnityWorldPositionZ
0.7884,norm_pos_0,0.3592,0.4856,0.0000,-7.0710,2.2082,-14.3105
0.8551,norm_pos_0,0.3527,0.4831,0.0000,-7.0435,2.2082,-14.3303
1.0000,norm_pos_0,0.3264,0.4698,0.0000,-6.9826,2.1761,-14.3711
1.0000,norm_pos_0,0.3159,0.4656,0.0000,-6.9595,2.1659,-14.3884
0.9948,norm_pos_0,0.3089,0.4615,0.0000,-6.9425,2.1558,-14.3987
1.0000,norm_pos_0,0.3068,0.4602,0.0000,-6.9248,2.1576,-14.4098
0.9844,norm_pos_0,0.2958,0.4557,0.0000,-6.8870,2.1560,-14.4332
1.0000,norm_pos_0,0.2910,0.4541,0.0000,-6.8764,2.1519,-14.4411
0.9970,norm_pos_0,0.2851,0.4508,0.0000,-6.8623,2.1439,-14.4496
0.9863,norm_pos_0,0.2786,0.4489,0.0000,-6.8485,2.1394,-14.4605
0.9542,norm_pos_0,0.2732,0.4469,0.0000,-6.8254,2.1443,-14.4744
1.0000,norm_pos_0,0.2758,0.4531,0.0000,-6.8367,2.1602,-14.4750
0.8743,norm_pos_0,0.5319,0.5673,0.0000,-7.4097,2.4588,-14.1094
0.9900,norm_pos_0,0.6576,0.6079,0.0000,-7.6864,2.5585,-13.9107
1.0000,norm_pos_0,0.6605,0.6076,0.0000,-7.6914,2.5576,-13.9051
1.0000,norm_pos_0,0.6463,0.6029,0.0000,-7.6522,2.5571,-13.9419
0.9883,norm_pos_0,0.6437,0.5999,0.0000,-7.6443,2.5492,-13.9440
0.9826,norm_pos_0,0.6253,0.5922,0.0000,-7.5951,2.5371,-13.9855
1.0000,norm_pos_0,0.6142,0.5884,0.0000,-7.5699,2.5274,-14.0023
0.9855,norm_pos_0,0.6055,0.5853,0.0000,-7.5503,2.5196,-14.0152
1.0000,norm_pos_0,0.5915,0.5806,0.0000,-7.5189,2.5080,-14.0365
1.0000,norm_pos_0,0.5840,0.5779,0.0000,-7.4935,2.5111,-14.0598
1.0000,norm_pos_0,0.5770,0.5760,0.0000,-7.4780,2.5065,-14.0707
1.0000,norm_pos_0,0.5693,0.5735,0.0000,-7.4517,2.5113,-14.0944
1.0000,norm_pos_0,0.5565,0.5701,0.0000,-7.4232,2.5028,-14.1141
1.0000,norm_pos_0,0.5466,0.5674,0.0000,-7.3930,2.5042,-14.1424
1.0000,norm_pos_0,0.5389,0.5648,0.0000,-7.3754,2.4978,-14.1536
1.0000,norm_pos_0,0.5285,0.5610,0.0000,-7.3512,2.4880,-14.1683
1.0000,norm_pos_0,0.5134,0.5566,0.0000,-7.3172,2.4769,-14.1906
1.0000,norm_pos_0,0.4974,0.5509,0.0000,-7.2715,2.4719,-14.2226
1.0000,norm_pos_0,0.4914,0.5497,0.0000,-7.2584,2.4690,-14.2319
1.0000,norm_pos_0,0.4793,0.5468,0.0000,-7.2238,2.4712,-14.2578
1.0000,norm_pos_0,0.4656,0.5406,0.0000,-7.1908,2.4553,-14.2755
1.0000,norm_pos_0,0.4561,0.5384,0.0000,-7.1697,2.4501,-14.2898
1.0000,norm_pos_0,0.4448,0.5348,0.0000,-7.1373,2.4487,-14.3136
1.0000,norm_pos_0,0.4362,0.5320,0.0000,-7.1174,2.4417,-14.3257
1.0000,norm_pos_0,0.4262,0.5287,0.0000,-7.0904,2.4418,-14.3436
1.0000,norm_pos_0,0.4182,0.5255,0.0000,-7.0715,2.4337,-14.3542
1.0000,norm_pos_0,0.4128,0.5245,0.0000,-7.0595,2.4311,-14.3624
1.0000,norm_pos_0,0.4027,0.5211,0.0000,-7.0372,2.4297,-14.3789
1.0000,norm_pos_0,0.3945,0.5193,0.0000,-7.0188,2.4252,-14.3912
1.0000,norm_pos_0,0.3926,0.5192,0.0000,-7.0148,2.4250,-14.3942
1.0000,norm_pos_0,0.3881,0.5180,0.0000,-7.0069,2.4277,-14.4033
1.0000,norm_pos_0,0.3839,0.5170,0.0000,-6.9974,2.4250,-14.4095
1.0000,norm_pos_0,0.3856,0.5188,0.0000,-7.0034,2.4367,-14.4092
1.0000,norm_pos_0,0.3846,0.5194,0.0000,-7.0019,2.4385,-14.4113
1.0000,norm_pos_0,0.3807,0.5192,0.0000,-6.9937,2.4382,-14.4177
1.0000,norm_pos_0,0.3772,0.5190,0.0000,-6.9874,2.4432,-14.4249
1.0000,norm_pos_0,0.3770,0.5195,0.0000,-6.9873,2.4445,-14.4256
1.0000,norm_pos_0,0.3729,0.5194,0.0000,-6.9783,2.4495,-14.4342
1.0000,norm_pos_0,0.3725,0.5203,0.0000,-6.9782,2.4521,-14.4357
1.0000,norm_pos_0,0.3706,0.5210,0.0000,-6.9747,2.4539,-14.4395
1.0000,norm_pos_0,0.3672,0.5207,0.0000,-6.9675,2.4533,-14.4449
1.0000,norm_pos_0,0.3672,0.5219,0.0000,-6.9661,2.4605,-14.4483
1.0000,norm_pos_0,0.3634,0.5214,0.0000,-6.9533,2.4618,-14.4565
1.0000,norm_pos_0,0.3633,0.5221,0.0000,-6.9534,2.4637,-14.4574
1.0000,norm_pos_0,0.3586,0.5212,0.0000,-6.9431,2.4615,-14.4644
1.0000,norm_pos_0,0.3553,0.5218,0.0000,-6.9299,2.4628,-14.4721
1.0000,norm_pos_0,0.3566,0.5215,0.0000,-6.9324,2.4620,-14.4697
1.0000,norm_pos_0,0.3499,0.5206,0.0000,-6.9179,2.4598,-14.4800
1.0000,norm_pos_0,0.3505,0.5214,0.0000,-6.9197,2.4617,-14.4796
1.0000,norm_pos_0,0.3492,0.5208,0.0000,-6.9081,2.4587,-14.4836
1.0000,norm_pos_0,0.3459,0.5196,0.0000,-6.8918,2.4516,-14.4892
1.0000,norm_pos_0,0.3390,0.5172,0.0000,-6.8758,2.4450,-14.4981
1.0000,norm_pos_0,0.3344,0.5145,0.0000,-6.8641,2.4378,-14.5034
1.0000,norm_pos_0,0.3346,0.5140,0.0000,-6.8643,2.4364,-14.5025
1.0000,norm_pos_0,0.3286,0.5120,0.0000,-6.8502,2.4292,-14.5099
1.0000,norm_pos_0,0.3263,0.5088,0.0000,-6.8432,2.4206,-14.5109
1.0000,norm_pos_0,0.3269,0.5090,0.0000,-6.8400,2.4181,-14.5105
1.0000,norm_pos_0,0.3246,0.5069,0.0000,-6.8321,2.4099,-14.5125
1.0000,norm_pos_0,0.3201,0.5035,0.0000,-6.8203,2.4008,-14.5167
1.0000,norm_pos_0,0.3191,0.5021,0.0000,-6.8173,2.3968,-14.5170
1.0000,norm_pos_0,0.3197,0.5024,0.0000,-6.8189,2.3978,-14.5163
1.0000,norm_pos_0,0.3165,0.5012,0.0000,-6.8107,2.3928,-14.5201
1.0000,norm_pos_0,0.3149,0.5014,0.0000,-6.8058,2.3897,-14.5220
1.0000,norm_pos_0,0.3204,0.5029,0.0000,-6.8185,2.3941,-14.5147
1.0000,norm_pos_0,0.3180,0.5014,0.0000,-6.8125,2.3899,-14.5170
1.0000,norm_pos_0,0.3215,0.5022,0.0000,-6.8204,2.3921,-14.5122
1.0000,norm_pos_0,0.3234,0.5029,0.0000,-6.8234,2.3930,-14.5100
1.0000,norm_pos_0,0.3257,0.5031,0.0000,-6.8285,2.3937,-14.5065
1.0000,norm_pos_0,0.3252,0.5034,0.0000,-6.8238,2.3935,-14.5080
1.0000,norm_pos_0,0.3223,0.5029,0.0000,-6.8173,2.3921,-14.5122
1.0000,norm_pos_0,0.3235,0.5029,0.0000,-6.8198,2.3921,-14.5103
1.0000,norm_pos_0,0.3228,0.5022,0.0000,-6.8128,2.3876,-14.5108
1.0000,norm_pos_0,0.3187,0.5010,0.0000,-6.8033,2.3841,-14.5162
1.0000,norm_pos_0,0.3206,0.5005,0.0000,-6.8071,2.3827,-14.5126
1.0000,norm_pos_0,0.3196,0.4994,0.0000,-6.8000,2.3778,-14.5136
1.0000,norm_pos_0,0.3205,0.4988,0.0000,-6.8017,2.3761,-14.5115
1.0000,norm_pos_0,0.3218,0.4986,0.0000,-6.8019,2.3756,-14.5099
1.0000,norm_pos_0,0.3173,0.4968,0.0000,-6.7913,2.3706,-14.5152
1.0000,norm_pos_0,0.3186,0.4972,0.0000,-6.7943,2.3717,-14.5135
1.0000,norm_pos_0,0.3165,0.4963,0.0000,-6.7892,2.3692,-14.5160
1.0000,norm_pos_0,0.3176,0.4967,0.0000,-6.7901,2.3682,-14.5142
1.0000,norm_pos_0,0.3160,0.4966,0.0000,-6.7842,2.3667,-14.5162
1.0000,norm_pos_0,0.3140,0.4962,0.0000,-6.7795,2.3657,-14.5191
1.0000,norm_pos_0,0.3145,0.4957,0.0000,-6.7802,2.3643,-14.5179
1.0000,norm_pos_0,0.3122,0.4951,0.0000,-6.7734,2.3620,-14.5207
1.0000,norm_pos_0,0.3116,0.4947,0.0000,-6.7718,2.3607,-14.5212
1.0000,norm_pos_0,0.3101,0.4947,0.0000,-6.7686,2.3603,-14.5234
1.0000,norm_pos_0,0.3034,0.4960,0.0000,-6.7551,2.3635,-14.5350
0.9900,norm_pos_0,0.3245,0.5167,0.0000,-6.8139,2.4205,-14.5216
0.9692,norm_pos_0,0.3197,0.5201,0.0000,-6.8046,2.4304,-14.5328
0.9337,norm_pos_0,0.3237,0.5246,0.0000,-6.8159,2.4430,-14.5310
0.9652,norm_pos_0,0.3269,0.5259,0.0000,-6.8237,2.4466,-14.5271
0.9828,norm_pos_0,0.3260,0.5277,0.0000,-6.8229,2.4513,-14.5302
1.0000,norm_pos_0,0.3268,0.5278,0.0000,-6.8246,2.4517,-14.5292
1.0000,norm_pos_0,0.3242,0.5287,0.0000,-6.8160,2.4559,-14.5353
1.0000,norm_pos_0,0.3231,0.5293,0.0000,-6.8140,2.4574,-14.5375
1.0000,norm_pos_0,0.3290,0.5326,0.0000,-6.8248,2.4670,-14.5325
1.0000,norm_pos_0,0.3398,0.5370,0.0000,-6.8509,2.4792,-14.5200
1.0000,norm_pos_0,0.3361,0.5358,0.0000,-6.8387,2.4761,-14.5253
1.0000,norm_pos_0,0.3329,0.5347,0.0000,-6.8312,2.4732,-14.5292
1.0000,norm_pos_0,0.3340,0.5349,0.0000,-6.8313,2.4725,-14.5281
1.0000,norm_pos_0,0.3292,0.5336,0.0000,-6.8201,2.4690,-14.5342
1.0000,norm_pos_0,0.3269,0.5322,0.0000,-6.8139,2.4649,-14.5362
1.0000,norm_pos_0,0.3263,0.5315,0.0000,-6.8121,2.4631,-14.5366
1.0000,norm_pos_0,0.3268,0.5313,0.0000,-6.8132,2.4626,-14.5356
1.0000,norm_pos_0,0.3281,0.5304,0.0000,-6.8152,2.4601,-14.5328
1.0000,norm_pos_0,0.3235,0.5295,0.0000,-6.8070,2.4585,-14.5388
1.0000,norm_pos_0,0.3234,0.5298,0.0000,-6.8069,2.4592,-14.5392
1.0000,norm_pos_0,0.3242,0.5306,0.0000,-6.8125,2.4611,-14.5382
1.0000,norm_pos_0,0.3237,0.5310,0.0000,-6.8118,2.4622,-14.5393
1.0000,norm_pos_0,0.3224,0.5314,0.0000,-6.8091,2.4631,-14.5417
1.0000,norm_pos_0,0.3214,0.5314,0.0000,-6.8096,2.4626,-14.5424
1.0000,norm_pos_0,0.3220,0.5315,0.0000,-6.8111,2.4631,-14.5416
1.0000,norm_pos_0,0.3226,0.5318,0.0000,-6.8154,2.4636,-14.5402
1.0000,norm_pos_0,0.3250,0.5324,0.0000,-6.8210,2.4655,-14.5371
1.0000,norm_pos_0,0.3288,0.5331,0.0000,-6.8296,2.4673,-14.5317
1.0000,norm_pos_0,0.3307,0.5341,0.0000,-6.8380,2.4704,-14.5290
1.0000,norm_pos_0,0.3322,0.5344,0.0000,-6.8412,2.4714,-14.5270
1.0000,norm_pos_0,0.3316,0.5347,0.0000,-6.8401,2.4720,-14.5282
1.0000,norm_pos_0,0.3333,0.5357,0.0000,-6.8446,2.4748,-14.5264
1.0000,norm_pos_0,0.3370,0.5370,0.0000,-6.8573,2.4790,-14.5207
1.0000,norm_pos_0,0.3366,0.5375,0.0000,-6.8598,2.4805,-14.5207
1.0000,norm_pos_0,0.3371,0.5379,0.0000,-6.8610,2.4817,-14.5204
1.0000,norm_pos_0,0.3393,0.5391,0.0000,-6.8665,2.4850,-14.5180
1.0000,norm_pos_0,0.3419,0.5399,0.0000,-6.8726,2.4873,-14.5146
1.0000,norm_pos_0,0.3427,0.5403,0.0000,-6.8766,2.4887,-14.5134
1.0000,norm_pos_0,0.3447,0.5408,0.0000,-6.8823,2.4908,-14.5102
1.0000,norm_pos_0,0.3446,0.5414,0.0000,-6.8826,2.4925,-14.5109
1.0000,norm_pos_0,0.3452,0.5419,0.0000,-6.8842,2.4939,-14.5104
1.0000,norm_pos_0,0.3449,0.5424,0.0000,-6.8839,2.4953,-14.5113
1.0000,norm_pos_0,0.3419,0.5423,0.0000,-6.8774,2.4949,-14.5161
1.0000,norm_pos_0,0.3409,0.5420,0.0000,-6.8763,2.4939,-14.5167
1.0000,norm_pos_0,0.3411,0.5428,0.0000,-6.8787,2.4946,-14.5166
1.0000,norm_pos_0,0.3449,0.5437,0.0000,-6.8873,2.4971,-14.5114
1.0000,norm_pos_0,0.3436,0.5438,0.0000,-6.8853,2.4947,-14.5123
1.0000,norm_pos_0,0.3443,0.5440,0.0000,-6.8870,2.4952,-14.5113
1.0000,norm_pos_0,0.3428,0.5432,0.0000,-6.8832,2.4930,-14.5130
1.0000,norm_pos_0,0.3448,0.5439,0.0000,-6.8879,2.4950,-14.5105
1.0000,norm_pos_0,0.3475,0.5451,0.0000,-6.8958,2.4956,-14.5058
1.0000,norm_pos_0,0.3506,0.5454,0.0000,-6.9025,2.4964,-14.5011
1.0000,norm_pos_0,0.3501,0.5439,0.0000,-6.9027,2.4899,-14.4995
1.0000,norm_pos_0,0.3516,0.5441,0.0000,-6.9060,2.4904,-14.4972
1.0000,norm_pos_0,0.3523,0.5438,0.0000,-6.9072,2.4897,-14.4959
1.0000,norm_pos_0,0.3525,0.5434,0.0000,-6.9109,2.4876,-14.4936
1.0000,norm_pos_0,0.3556,0.5447,0.0000,-6.9183,2.4912,-14.4898
1.0000,norm_pos_0,0.3524,0.5440,0.0000,-6.9157,2.4892,-14.4929
1.0000,norm_pos_0,0.3372,0.5407,0.0000,-6.8815,2.4796,-14.5142
1.0000,norm_pos_0,0.3097,0.5339,0.0000,-6.8187,2.4600,-14.5523
0.9900,norm_pos_0,0.2328,0.4949,0.0000,-6.6304,2.3508,-14.6394
0.9900,norm_pos_0,0.2291,0.4778,0.0000,-6.6178,2.3051,-14.6294
0.8835,norm_pos_0,0.2328,0.4723,0.0000,-6.6218,2.2902,-14.6183
0.9696,norm_pos_0,0.2484,0.4550,0.0000,-6.6503,2.2465,-14.5768
0.8589,norm_pos_0,0.2550,0.4443,0.0000,-6.6655,2.2214,-14.5569
0.9900,norm_pos_0,0.3052,0.4446,0.0000,-6.7706,2.2249,-14.4746
0.9801,norm_pos_0,0.3160,0.4404,0.0000,-6.7901,2.2140,-14.4532
0.9862,norm_pos_0,0.3300,0.4367,0.0000,-6.8169,2.2046,-14.4267
0.9908,norm_pos_0,0.3445,0.4345,0.0000,-6.8459,2.1994,-14.4007
1.0000,norm_pos_0,0.3589,0.4305,0.0000,-6.8821,2.1950,-14.3741
1.0000,norm_pos_0,0.3713,0.4294,0.0000,-6.9072,2.1930,-14.3526
1.0000,norm_pos_0,0.3793,0.4274,0.0000,-6.9319,2.1950,-14.3377
1.0000,norm_pos_0,0.3833,0.4261,0.0000,-6.9394,2.1916,-14.3297
1.0000,norm_pos_0,0.3822,0.4265,0.0000,-6.9374,2.1927,-14.3319
1.0000,norm_pos_0,0.3860,0.4277,0.0000,-6.9567,2.2051,-14.3273
1.0000,norm_pos_0,0.3882,0.4287,0.0000,-6.9618,2.2078,-14.3244
1.0000,norm_pos_0,0.3886,0.4285,0.0000,-6.9730,2.2153,-14.3237
1.0000,norm_pos_0,0.3893,0.4290,0.0000,-6.9746,2.2166,-14.3230
1.0000,norm_pos_0,0.3912,0.4303,0.0000,-6.9793,2.2203,-14.3209
1.0000,norm_pos_0,0.3916,0.4310,0.0000,-6.9906,2.2294,-14.3193
1.0000,norm_pos_0,0.3919,0.4319,0.0000,-6.9918,2.2320,-14.3196
1.0000,norm_pos_0,0.3927,0.4331,0.0000,-7.0034,2.2395,-14.3169
1.0000,norm_pos_0,0.3931,0.4341,0.0000,-7.0048,2.2424,-14.3171
1.0000,norm_pos_0,0.3941,0.4351,0.0000,-7.0074,2.2451,-14.3161
1.0000,norm_pos_0,0.3966,0.4364,0.0000,-7.0213,2.2528,-14.3107
1.0000,norm_pos_0,0.3970,0.4369,0.0000,-7.0223,2.2540,-14.3104
1.0000,norm_pos_0,0.3986,0.4380,0.0000,-7.0329,2.2611,-14.3064
1.0000,norm_pos_0,0.3995,0.4389,0.0000,-7.0353,2.2638,-14.3056
1.0000,norm_pos_0,0.4004,0.4399,0.0000,-7.0377,2.2666,-14.3048
1.0000,norm_pos_0,0.4007,0.4403,0.0000,-7.0448,2.2714,-14.3026
1.0000,norm_pos_0,0.4032,0.4415,0.0000,-7.0504,2.2750,-14.2992
1.0000,norm_pos_0,0.4035,0.4420,0.0000,-7.0513,2.2763,-14.2990
1.0000,norm_pos_0,0.4035,0.4428,0.0000,-7.0563,2.2817,-14.2985
1.0000,norm_pos_0,0.4043,0.4436,0.0000,-7.0583,2.2839,-14.2978
1.0000,norm_pos_0,0.4047,0.4440,0.0000,-7.0631,2.2876,-14.2961
1.0000,norm_pos_0,0.4052,0.4444,0.0000,-7.0642,2.2888,-14.2956
1.0000,norm_pos_0,0.4048,0.4444,0.0000,-7.0633,2.2887,-14.2964
1.0000,norm_pos_0,0.4055,0.4449,0.0000,-7.0651,2.2902,-14.2954
1.0000,norm_pos_0,0.4053,0.4443,0.0000,-7.0686,2.2903,-14.2929
1.0000,norm_pos_0,0.4057,0.4446,0.0000,-7.0696,2.2912,-14.2924
1.0000,norm_pos_0,0.4064,0.4446,0.0000,-7.0777,2.2923,-14.2877
1.0000,norm_pos_0,0.4064,0.4447,0.0000,-7.0779,2.2927,-14.2878
1.0000,norm_pos_0,0.4074,0.4454,0.0000,-7.0801,2.2947,-14.2866
1.0000,norm_pos_0,0.4088,0.4459,0.0000,-7.0909,2.2965,-14.2792
1.0000,norm_pos_0,0.4109,0.4474,0.0000,-7.0958,2.3009,-14.2765
1.0000,norm_pos_0,0.4124,0.4480,0.0000,-7.1071,2.3022,-14.2687
1.0000,norm_pos_0,0.4148,0.4492,0.0000,-7.1123,2.3057,-14.2653
1.0000,norm_pos_0,0.4169,0.4503,0.0000,-7.1169,2.3091,-14.2624
1.0000,norm_pos_0,0.4180,0.4514,0.0000,-7.1269,2.3124,-14.2562
1.0000,norm_pos_0,0.4215,0.4528,0.0000,-7.1343,2.3166,-14.2508
1.0000,norm_pos_0,0.4238,0.4541,0.0000,-7.1454,2.3206,-14.2426
1.0000,norm_pos_0,0.4251,0.4545,0.0000,-7.1481,2.3221,-14.2406
1.0000,norm_pos_0,0.4279,0.4562,0.0000,-7.1543,2.3271,-14.2367
1.0000,norm_pos_0,0.4292,0.4570,0.0000,-7.1623,2.3286,-14.2298
1.0000,norm_pos_0,0.4313,0.4585,0.0000,-7.1672,2.3331,-14.2269
1.0000,norm_pos_0,0.4334,0.4596,0.0000,-7.1766,2.3328,-14.2177
1.0000,norm_pos_0,0.4334,0.4600,0.0000,-7.1768,2.3339,-14.2181
1.0000,norm_pos_0,0.4359,0.4614,0.0000,-7.1823,2.3380,-14.2144
1.0000,norm_pos_0,0.4314,0.4615,0.0000,-7.1799,2.3328,-14.2146
1.0000,norm_pos_0,0.4145,0.4588,0.0000,-7.1468,2.3234,-14.2448
0.9900,norm_pos_0,0.3507,0.4462,0.0000,-7.0212,2.2824,-14.3572
0.9429,norm_pos_0,0.2745,0.4288,0.0000,-6.8695,2.2265,-14.4895
0.9224,norm_pos_0,0.1845,0.4129,0.0000,-6.7068,2.1681,-14.6441
0.8147,norm_pos_0,0.1206,0.4083,0.0000,-6.5878,2.1499,-14.7644
0.9626,norm_pos_0,0.0871,0.4043,0.0000,-6.5488,2.1295,-14.8233
0.9584,norm_pos_0,0.0374,0.4170,0.0000,-6.4704,2.1610,-14.9313
0.9485,norm_pos_0,0.0295,0.4199,0.0000,-6.4585,2.1685,-14.9494
1.0000,norm_pos_0,0.0241,0.4226,0.0000,-6.4875,2.1634,-14.9580
0.9694,norm_pos_0,0.0243,0.4235,0.0000,-6.4886,2.1657,-14.9583
1.0000,norm_pos_0,0.0225,0.4247,0.0000,-6.5305,2.1450,-14.9535
1.0000,norm_pos_0,0.0235,0.4252,0.0000,-6.5325,2.1463,-14.9518
0.9902,norm_pos_0,0.0225,0.4261,0.0000,-6.5317,2.1486,-14.9545
0.9832,norm_pos_0,0.0222,0.4277,0.0000,-6.5825,2.1192,-14.9421
1.0000,norm_pos_0,0.0206,0.4297,0.0000,-6.5822,2.1244,-14.9471
1.0000,norm_pos_0,0.0194,0.4321,0.0000,-6.6382,2.0883,-14.9308
1.0000,norm_pos_0,0.0232,0.4332,0.0000,-6.6449,2.0913,-14.9230
0.8478,norm_pos_0,0.0268,0.4341,0.0000,-6.6510,2.0938,-14.9157
0.7223,norm_pos_0,0.0375,0.4337,0.0000,-6.7267,2.0550,-14.8667
0.9151,norm_pos_0,0.0357,0.4352,0.0000,-6.7264,2.0587,-14.8722
0.6254,norm_pos_0,-0.0089,0.4603,0.0000,-6.7719,2.0843,-14.9727
0.9900,norm_pos_0,-0.0034,0.4469,0.0000,-6.7592,2.0517,-14.9494
0.9383,norm_pos_0,-0.0008,0.4463,0.0000,-6.7614,2.0503,-14.9427
1.0000,norm_pos_0,-0.0004,0.4461,0.0000,-6.8178,2.0139,-14.9160
0.9349,norm_pos_0,0.0033,0.4464,0.0000,-6.8223,2.0150,-14.9070
0.9707,norm_pos_0,0.0087,0.4458,0.0000,-6.8271,2.0142,-14.8934
1.0000,norm_pos_0,0.0148,0.4461,0.0000,-6.8856,1.9836,-14.8522
0.8596,norm_pos_0,0.0194,0.4463,0.0000,-6.8903,1.9847,-14.8411
0.7658,norm_pos_0,0.0361,0.4469,0.0000,-6.9072,1.9885,-14.8003
0.8484,norm_pos_0,0.0394,0.4458,0.0000,-6.9548,1.9593,-14.7633
1.0000,norm_pos_0,0.0395,0.4442,0.0000,-6.9525,1.9556,-14.7619
1.0000,norm_pos_0,0.0372,0.4436,0.0000,-6.9494,1.9537,-14.7673
1.0000,norm_pos_0,0.0293,0.4435,0.0000,-6.9808,1.9306,-14.7634
1.0000,norm_pos_0,0.0221,0.4459,0.0000,-6.9788,1.9346,-14.7832
1.0000,norm_pos_0,0.0139,0.4453,0.0000,-7.0025,1.9112,-14.7823
1.0000,norm_pos_0,0.0077,0.4456,0.0000,-6.9985,1.9104,-14.7981
1.0000,norm_pos_0,0.0036,0.4459,0.0000,-6.9959,1.9101,-14.8089
1.0000,norm_pos_0,0.0015,0.4469,0.0000,-7.0200,1.8916,-14.7943
1.0000,norm_pos_0,-0.0030,0.4479,0.0000,-7.0186,1.8928,-14.8067
1.0000,norm_pos_0,-0.0042,0.4486,0.0000,-7.0350,1.8775,-14.7939
0.8210,norm_pos_0,-0.0051,0.4477,0.0000,-7.0328,1.8752,-14.7956
0.8491,norm_pos_0,-0.0065,0.4491,0.0000,-7.0345,1.8782,-14.8001
0.9101,norm_pos_0,-0.0066,0.4498,0.0000,-7.0356,1.8798,-14.8008
0.8579,norm_pos_0,-0.0059,0.4506,0.0000,-7.0502,1.8748,-14.7912
0.9208,norm_pos_0,-0.0066,0.4510,0.0000,-7.0536,1.8718,-14.7901
0.9481,norm_pos_0,-0.0073,0.4530,0.0000,-7.0567,1.8763,-14.7930
0.8448,norm_pos_0,-0.0063,0.4551,0.0000,-7.0610,1.8814,-14.7918
0.8599,norm_pos_0,-0.0052,0.4560,0.0000,-7.0611,1.8803,-14.7877
0.8927,norm_pos_0,-0.0052,0.4570,0.0000,-7.0629,1.8825,-14.7884
0.8538,norm_pos_0,-0.0054,0.4573,0.0000,-7.0634,1.8833,-14.7892
0.8331,norm_pos_0,-0.0060,0.4575,0.0000,-7.0575,1.8850,-14.7942
1.0000,norm_pos_0,-0.0008,0.4593,0.0000,-7.0637,1.8904,-14.7820
1.0000,norm_pos_0,0.0013,0.4609,0.0000,-7.0678,1.8947,-14.7775
1.0000,norm_pos_0,0.0016,0.4606,0.0000,-7.0660,1.8955,-14.7781
1.0000,norm_pos_0,0.0018,0.4609,0.0000,-7.0666,1.8962,-14.7778
0.9771,norm_pos_0,0.0017,0.4603,0.0000,-7.0584,1.8982,-14.7827
1.0000,norm_pos_0,0.0008,0.4601,0.0000,-7.0575,1.8975,-14.7849
1.0000,norm_pos_0,-0.0012,0.4601,0.0000,-7.0467,1.9017,-14.7968
1.0000,norm_pos_0,-0.0024,0.4597,0.0000,-7.0452,1.9005,-14.7997
1.0000,norm_pos_0,-0.0038,0.4589,0.0000,-7.0376,1.9007,-14.8059
1.0000,norm_pos_0,-0.0063,0.4589,0.0000,-7.0361,1.9002,-14.8124
1.0000,norm_pos_0,-0.0080,0.4588,0.0000,-7.0348,1.8995,-14.8167
1.0000,norm_pos_0,-0.0096,0.4588,0.0000,-7.0167,1.9040,-14.8294
1.0000,norm_pos_0,-0.0085,0.4562,0.0000,-6.9974,1.9009,-14.8308
1.0000,norm_pos_0,-0.0092,0.4561,0.0000,-6.9967,1.9005,-14.8326
1.0000,norm_pos_0,-0.0097,0.4560,0.0000,-6.9962,1.9002,-14.8339
1.0000,norm_pos_0,-0.0098,0.4554,0.0000,-6.9803,1.8988,-14.8387
1.0000,norm_pos_0,-0.0103,0.4555,0.0000,-6.9801,1.8989,-14.8400
1.0000,norm_pos_0,-0.0109,0.4557,0.0000,-6.9660,1.8959,-14.8444
1.0000,norm_pos_0,-0.0108,0.4556,0.0000,-6.9657,1.8956,-14.8442
1.0000,norm_pos_0,-0.0103,0.4548,0.0000,-6.9647,1.8939,-14.8422
1.0000,norm_pos_0,-0.0095,0.4541,0.0000,-6.9641,1.8925,-14.8398
1.0000,norm_pos_0,-0.0091,0.4542,0.0000,-6.9505,1.8866,-14.8388
1.0000,norm_pos_0,-0.0085,0.4537,0.0000,-6.9501,1.8857,-14.8368
1.0000,norm_pos_0,-0.0079,0.4535,0.0000,-6.9374,1.8741,-14.8324
1.0000,norm_pos_0,-0.0060,0.4506,0.0000,-6.9337,1.8680,-14.8254
1.0000,norm_pos_0,-0.0059,0.4510,0.0000,-6.9345,1.8690,-14.8256
1.0000,norm_pos_0,-0.0048,0.4498,0.0000,-6.9244,1.8535,-14.8171
1.0000,norm_pos_0,-0.0035,0.4492,0.0000,-6.9243,1.8525,-14.8134
1.0000,norm_pos_0,-0.0039,0.4481,0.0000,-6.9198,1.8417,-14.8094
1.0000,norm_pos_0,-0.0033,0.4469,0.0000,-6.9183,1.8393,-14.8070
1.0000,norm_pos_0,-0.0031,0.4459,0.0000,-6.9166,1.8371,-14.8059
1.0000,norm_pos_0,-0.0028,0.4452,0.0000,-6.9156,1.8356,-14.8046
1.0000,norm_pos_0,-0.0030,0.4453,0.0000,-6.9163,1.8338,-14.8053
1.0000,norm_pos_0,-0.0037,0.4463,0.0000,-6.9162,1.8351,-14.8091
1.0000,norm_pos_0,-0.0042,0.4467,0.0000,-6.9164,1.8357,-14.8105
0.9984,norm_pos_0,-0.0044,0.4469,0.0000,-6.9166,1.8361,-14.8112
1.0000,norm_pos_0,-0.0046,0.4473,0.0000,-6.9136,1.8372,-14.8136
1.0000,norm_pos_0,-0.0047,0.4474,0.0000,-6.9136,1.8374,-14.8139
